Stop Code,Stop Name,Latitude,Longitude,Current Cleaning Category,abc_stop_name,cleaning_priority_score,cleaning_priority_level,stop_id,stop_name,selected_image_filename,lattitude,longitude,best_view,bus_stop_visible,bus_stop_visibility_confidence,shelter_present,shelter_number,bench_present,bench_number,trash_can_present,trash_can_number,stop_surface,landing_type,sidewalk_connection,landing_pad,cross_walk,street_lighting,date,notes,final_image_path,inspection_priority_score,inspection_priority_level
5509,Old Farm Rd at Seven Oaks Rd,36.067087,-78.904996,C,Old Farm Rd at Seven Oaks Rd,40,Medium,5509,Old Farm Rd at Seven Oaks Rd,5509_Old_Farm_Rd_at_Seven_Oaks_Rd_2025-09_center_heading-77.jpg,36.067087,-78.904996,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,A GoDurham bus stop sign is clearly visible in the grass strip between the sidewalk and the road.,final_images/5509_Old_Farm_Rd_at_Seven_Oaks_Rd_2025-09_center_heading-77.jpg,22.0,Low
5512,Alston Ave at Cecil St (NCCU),35.9715036094,-78.8948594112,C,Alston Ave at Cecil St (NCCU),40,Medium,5512,Alston Ave at Cecil St (NCCU),5512_Alston_Ave_at_Cecil_St_NCCU_2025-01_right_heading-326.jpg,35.9715036094,-78.8948594112,right,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Paved,Yes,One_door,No,Yes,2025-01,"The bus stop is clearly visible in the right view, featuring a concrete landing pad, a trash can, and a bus stop sign. No shelter or bench is present.",final_images/5512_Alston_Ave_at_Cecil_St_NCCU_2025-01_right_heading-326.jpg,22.0,Low
5532,S Alston Ave at Dupree St (NB),35.976341,-78.892879,C,S Alston Ave at Dupree St (NB),40,Medium,5532,S Alston Ave at Dupree St (NB),5532_S_Alston_Ave_at_Dupree_St_NB_2025-01_left_heading-60.jpg,35.976341,-78.892879,left,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-1,GoDurham bus stop sign (Stop ID 5532) is clearly visible in the left view. It is located on a grass strip next to a concrete sidewalk. No shelter or bench is present. Residential roll-out trash bins are temporarily placed near the stop.,final_images/5532_S_Alston_Ave_at_Dupree_St_NB_2025-01_left_heading-60.jpg,22.0,Low
5533,University Dr at Old Chapel Hill Rd (EB),35.96717,-78.94603,C,University Dr at Old Chapel Hill Rd (EB,40,Medium,5533,University Dr at Old Chapel Hill Rd (EB),5533_University_Dr_at_Old_Chapel_Hill_Rd_EB_2025-01_right_heading-197.jpg,35.96717,-78.94603,right,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,One_door,Yes,Yes,2025-01,"The bus stop sign is visible on a metal post next to the sidewalk in the right and center views. The boarding area is a standard concrete sidewalk with no shelter, bench, or trash can.",final_images/5533_University_Dr_at_Old_Chapel_Hill_Rd_EB_2025-01_right_heading-197.jpg,22.0,Low
5564,Morreene Rd at Erwin Rd,36.00382,-78.95275,C,Morreene Rd at Erwin Rd,40,Medium,5564,Morreene Rd at Erwin Rd,5564_Morreene_Rd_at_Erwin_Rd_2025-09_right_heading-52.jpg,36.00382,-78.95275,right,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"The bus stop sign is clearly visible in the right view, located in the grass strip between the concrete sidewalk and the road.",final_images/5564_Morreene_Rd_at_Erwin_Rd_2025-09_right_heading-52.jpg,22.0,Low
5579,North Pointe Dr at North Pointe Shopping Center (WB),36.028632,-78.920304,C,North Pointe Dr at North Pointe Shopping,40,Medium,5579,North Pointe Dr at North Pointe Shopping Center (WB),5579_North_Pointe_Dr_at_North_Pointe_Shopping_Center_WB_2025-09_center_heading-29.jpg,36.028632,-78.920304,center,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop features a standard shelter with an integrated bench, a concrete trash can, and is fully connected to the sidewalk on a paved concrete surface.",final_images/5579_North_Pointe_Dr_at_North_Pointe_Shopping_Center_WB_2025-09_center_heading-29.jpg,22.0,Low
5612,Chapel Hill St at Gregson St (EB),35.996873,-78.911517,C,Chapel Hill St at Gregson St (EB),40,Medium,5612,Chapel Hill St at Gregson St (EB),5612_Chapel_Hill_St_at_Gregson_St_EB_2025-09_center_heading-149.jpg,35.996873,-78.911517,center,Yes,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop is clearly visible with a GoDurham sign, a bench, a trash can, and street lighting on a wide concrete sidewalk.",final_images/5612_Chapel_Hill_St_at_Gregson_St_EB_2025-09_center_heading-149.jpg,22.0,Low
5613,University Dr at Old Chapel Hill Rd (WB),35.967352,-78.947182,C,University Dr at Old Chapel Hill Rd (WB,40,Medium,5613,University Dr at Old Chapel Hill Rd (WB),5613_University_Dr_at_Old_Chapel_Hill_Rd_WB_2025-01_center_heading-350.jpg,35.967352,-78.947182,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,GoDurham bus stop sign is clearly visible on a metal post next to a concrete sidewalk. A street light is present on the utility pole directly above the stop.,final_images/5613_University_Dr_at_Old_Chapel_Hill_Rd_WB_2025-01_center_heading-350.jpg,22.0,Low
5622,Glenbrook Dr at Club Blvd (NB),36.02425,-78.87708,C,GLENBROOK DR AT CLUB BLVD,40,Medium,5622,Glenbrook Dr at Club Blvd (NB),5622_Glenbrook_Dr_at_Club_Blvd_NB_2025-09_sw_heading-336.jpg,36.02425,-78.87708,sw,Yes,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,The bus stop is visible in the SW view. It features a blue metal bench and a bus stop sign pole located next to the concrete sidewalk. No shelter or public trash cans are present.,final_images/5622_Glenbrook_Dr_at_Club_Blvd_NB_2025-09_sw_heading-336.jpg,22.0,Low
5645,E Club Blvd at Midland Ter,36.027139,-78.870506,C,E Club Blvd at Midland Ter,40,Medium,5645,E Club Blvd at Midland Ter,5645_E_Club_Blvd_at_Midland_Ter_2025-04_center_heading-162.jpg,36.027139,-78.870506,center,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-04,"The bus stop is visible with a concrete sidewalk, a trash can on a concrete base, and a solar-powered light pole. There is a grass strip between the sidewalk and the curb, meaning there is no direct paved landing pad to the street curb.",final_images/5645_E_Club_Blvd_at_Midland_Ter_2025-04_center_heading-162.jpg,22.0,Low
5672,Fayetteville St at Timothy Ave (SB),35.956916,-78.908791,C,Fayetteville St at Timothy Ave (SB),40,Medium,5672,Fayetteville St at Timothy Ave (SB),5672_Fayetteville_St_at_Timothy_Ave_SB_2025-01_center_heading-227.jpg,35.956916,-78.908791,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-1,"GoDurham bus stop sign (Stop ID 5672) is mounted on the same post as a pedestrian crossing sign. The boarding area is unpaved with pine needles and grass, but there is a concrete sidewalk running along the street.",final_images/5672_Fayetteville_St_at_Timothy_Ave_SB_2025-01_center_heading-227.jpg,22.0,Low
5674,University Dr at Springfield Apts,35.958283,-78.966036,C,University Dr at Springfield Apts,40,Medium,5674,University Dr at Springfield Apts,5674_University_Dr_at_Springfield_Apts_2025-01_w_heading-212.jpg,35.958283,-78.966036,w,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,"A GoDurham bus stop sign is clearly visible mounted on the wooden utility pole in the west view. There is no shelter, bench, or trash can present at this location. The stop is situated on a continuous concrete sidewalk, providing a paved landing area with sidewalk connection and street lighting overhead on the same pole.",final_images/5674_University_Dr_at_Springfield_Apts_2025-01_w_heading-212.jpg,22.0,Low
5684,W Club Blvd at Clarendon St,36.017035,-78.918244,C,W Club Blvd at Clarendon St,40,Medium,5684,W Club Blvd at Clarendon St,5684_W_Club_Blvd_at_Clarendon_St_2025-03_n_heading-197.jpg,36.017035,-78.918244,west,Yes,1.0,0.0,0.0,1.0,1.0,1.0,2.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-03,"The bus stop is clearly visible on the north side of W Club Blvd. It features a GoDurham bus stop sign mounted on a utility pole, a wooden/metal bench, and a brown trash receptacle. Another public trash can and a bike rack are visible across the street on the south side.",final_images/5684_W_Club_Blvd_at_Clarendon_St_2025-03_n_heading-197.jpg,22.0,Low
5700,Roxboro St at Summit St,35.971234,-78.915069,C,Roxboro St at Summit St,40,Medium,5700,Roxboro St at Summit St,5700_Roxboro_St_at_Summit_St_2025-01_center_heading-86.jpg,35.971234,-78.915069,center,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,GoDurham bus stop sign is clearly visible on the concrete sidewalk. A public trash receptacle is located next to the sign. No shelter or bench is present.,final_images/5700_Roxboro_St_at_Summit_St_2025-01_center_heading-86.jpg,22.0,Low
5714,Morreene Rd at Sherwood Dr (NB),36.007155,-78.954687,C,Morreene Rd at Sherwood Dr (NB),40,Medium,5714,Morreene Rd at Sherwood Dr (NB),5714_Morreene_Rd_at_Sherwood_Dr_NB_2025-09_center_heading-73.jpg,36.007155,-78.954687,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"GoDurham bus stop sign is located in the grass strip between the curb and the sidewalk. No shelter, bench, or trash can present.",final_images/5714_Morreene_Rd_at_Sherwood_Dr_NB_2025-09_center_heading-73.jpg,22.0,Low
5719,Roxboro St at Knox St (SB),36.012825,-78.891059,C,Roxboro St at Knox St (SB),40,Medium,5719,Roxboro St at Knox St (SB),5719_Roxboro_St_at_Knox_St_SB_2025-04_ne_heading-319.jpg,36.012825,-78.891059,ne,Yes,0.7,0.3,0.0,0.3,0.0,0.3,0.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-04,A GoDurham bus stop sign is visible on the opposite east side of Roxboro Street in the NE view. No southbound bus stop sign or other infrastructure is visible on the west side of the street.,final_images/5719_Roxboro_St_at_Knox_St_SB_2025-04_ne_heading-319.jpg,22.0,Low
5727,Broad St at Sprunt Ave (NB),36.02054,-78.918845,C,Broad St at Sprunt Ave (NB),40,Medium,5727,Broad St at Sprunt Ave (NB),5727_Broad_St_at_Sprunt_Ave_NB_2025-09_w_heading-20.jpg,36.02054,-78.918845,w,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"The GoDurham bus stop sign is clearly visible on the west view (w) and northwest view (nw), located on the grass strip between the sidewalk and the curb. A black public trash can is positioned directly next to the sign post. The road features a painted 'BUS ONLY' lane marking.",final_images/5727_Broad_St_at_Sprunt_Ave_NB_2025-09_w_heading-20.jpg,22.0,Low
5734,Hillsborough Rd at Rutherford St,36.01047,-78.92755,C,Hillsborough Rd at Rutherford St,40,Medium,5734,Hillsborough Rd at Rutherford St,5734_Hillsborough_Rd_at_Rutherford_St_2025-04_center_heading-151.jpg,36.01047,-78.92755,center,Yes,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-04,"The bus stop is clearly visible with a GoDurham sign pole, a concrete sidewalk, a black metal bench, and an adjacent trash can. A marked crosswalk with a curb ramp is visible nearby.",final_images/5734_Hillsborough_Rd_at_Rutherford_St_2025-04_center_heading-151.jpg,22.0,Low
5738,Lawson St at Alston Ave (EB),35.9754445,-78.894505,C,Lawson St at Alston Ave (EB),40,Medium,5738,Lawson St at Alston Ave (EB),5738_Lawson_St_at_Alston_Ave_EB_2014-08_center_heading-278.jpg,35.9754445,-78.894505,5738_Lawson_St_at_Alston_Ave_EB_2014-08_center_heading-278.jpg,Yes,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2014-08,"The bus stop is identified by a signpost on the grass strip between the sidewalk and the curb. No other amenities such as a shelter, bench, or trash can are present.",final_images/5738_Lawson_St_at_Alston_Ave_EB_2014-08_center_heading-278.jpg,22.0,Low
5742,Mangum St at Parrish St,35.995829,-78.900135,C,Mangum St at Parrish St,40,Medium,5742,Mangum St at Parrish St,5742_Mangum_St_at_Parrish_St_2025-09_center_heading-325.jpg,35.995829,-78.900135,center,Yes,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,A GoDurham bus shelter with an integrated bench and bus stop sign is clearly visible on a wide concrete sidewalk.,final_images/5742_Mangum_St_at_Parrish_St_2025-09_center_heading-325.jpg,22.0,Low
5768,NC 55 at Gaston Ave,35.962523,-78.894307,C,NC 55 at Gaston Ave,40,Medium,5768,NC 55 at Gaston Ave,5768_NC_55_at_Gaston_Ave_2025-01_se_heading-218.jpg,35.962523,-78.894307,se,Yes,0.85,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-01,"The bus stop is visible in the SE view (5768_NC_55_at_Gaston_Ave_2025-01_se_heading-218.jpg) near the intersection of NC 55 and Gaston Ave. A white rectangular GoDurham bus stop sign is mounted on a metal post next to the sidewalk, near a red fire hydrant. No shelter, bench, or trash can is present. The stop is on a concrete sidewalk (paved landing type, two doors landing pad, sidewalk connection Yes). There is street lighting on a nearby utility pole, but no marked crosswalk is visible.",final_images/5768_NC_55_at_Gaston_Ave_2025-01_se_heading-218.jpg,22.0,Low
5769,Lawson St at Wabash St (EB),35.973716,-78.888922,C,Lawson St at Wabash St (EB),40,Medium,5769,Lawson St at Wabash St (EB),5769_Lawson_St_at_Wabash_St_EB_2025-09_sw_heading-58.jpg,35.973716,-78.888922,sw,Yes,0.8,0.8,1.0,0.8,1.0,0.8,2.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-09,"The eastbound bus stop features a sign, a shelter with an integrated bench, and an adjacent trash can on a paved concrete sidewalk. A crosswalk is nearby.",final_images/5769_Lawson_St_at_Wabash_St_EB_2025-09_sw_heading-58.jpg,22.0,Low
5802,Broad St at F St (NB),36.01887,-78.91898,C,Broad St at F St (NB),40,Medium,5802,Broad St at F St (NB),5802_Broad_St_at_F_St_NB_2025-09_center_heading-86.jpg,36.01887,-78.91898,5802_Broad_St_at_F_St_NB_2025-09_center_heading-86.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"The GoDurham bus stop sign is clearly visible in the center view next to the utility pole. The road has 'BUS' painted on the pavement as seen in the right view. There is a concrete sidewalk, but a grass strip separates it from the curb.",final_images/5802_Broad_St_at_F_St_NB_2025-09_center_heading-86.jpg,22.0,Low
5821,Holloway St at Briggs Ave,35.993719,-78.873674,C,Holloway St at Briggs Ave,40,Medium,5821,Holloway St at Briggs Ave,5821_Holloway_St_at_Briggs_Ave_2025-09_center_heading-157.jpg,35.993719,-78.873674,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,The GoDurham bus stop sign is clearly visible next to the large tree in the center view. The boarding area features a concrete sidewalk separated from the curb by an unpaved grass strip.,final_images/5821_Holloway_St_at_Briggs_Ave_2025-09_center_heading-157.jpg,22.0,Low
5827,Angier Ave at Hoover Rd (EB),35.9782719,-78.8709516,C,Angier Ave at Hoover Rd (EB),40,Medium,5827,Angier Ave at Hoover Rd (EB),5827_Angier_Ave_at_Hoover_Rd_EB_2025-05_e_heading-352.jpg,35.9782719,-78.8709516,e,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-05,"A GoDurham bus stop sign is visible on the wooden utility pole in the east view. There is no shelter, bench, or trash can at this location. The stop is on a grass strip next to a sidewalk.",final_images/5827_Angier_Ave_at_Hoover_Rd_EB_2025-05_e_heading-352.jpg,22.0,Low
5865,Chapel Hill Rd at McGehee St (SB),35.980865,-78.934583,C,Chapel Hill Rd at McGehee St (SB),40,Medium,5865,Chapel Hill Rd at McGehee St (SB),5865_Chapel_Hill_Rd_at_McGehee_St_SB_2025-09_center_heading-255.jpg,35.980865,-78.934583,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,GoDurham bus stop sign is clearly visible in the center view. The stop has a sidewalk but the landing area is a grass strip.,final_images/5865_Chapel_Hill_Rd_at_McGehee_St_SB_2025-09_center_heading-255.jpg,22.0,Low
5869,Broad St at F St (NC School of Science and Math),36.018429,-78.919169,C,Broad St at F St (NC School of Science,40,Medium,5869,Broad St at F St (NC School of Science and Math),5869_Broad_St_at_F_St_NC_School_of_Science_and_Math_2025-09_center_heading-283.jpg,36.018429,-78.919169,center,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop is clearly visible with a standard shelter, an integrated bench, and an adjacent trash can. The boarding area is a paved concrete sidewalk connected to the shelter pad.",final_images/5869_Broad_St_at_F_St_NC_School_of_Science_and_Math_2025-09_center_heading-283.jpg,22.0,Low
5870,Holloway St at Herbert St (EB),35.9916,-78.86485,C,Holloway St at Herbert St (EB),40,Medium,5870,Holloway St at Herbert St (EB),5870_Holloway_St_at_Herbert_St_EB_2025-09_n_heading-175.jpg,35.9916,-78.86485,south,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,Two_doors,No,Yes,2025-09,A public trash can and a metal sign post are visible next to the concrete sidewalk in the south view (s). No shelter or bench is present.,final_images/5870_Holloway_St_at_Herbert_St_EB_2025-09_n_heading-175.jpg,22.0,Low
5883,Mangum St at W Seminary Ave,35.998938,-78.897425,C,Mangum St at W Seminary Ave,40,Medium,5883,Mangum St at W Seminary Ave,5883_Mangum_St_at_W_Seminary_Ave_2025-09_left_heading-261.jpg,35.998938,-78.897425,left,Yes,0.9,0.0,0.0,1.0,1.0,1.0,2.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,The bus stop sign is visible from the side/back next to the tree in the center and left views. A bench and two trash cans are located nearby on the concrete sidewalk.,final_images/5883_Mangum_St_at_W_Seminary_Ave_2025-09_left_heading-261.jpg,22.0,Low
5904,Chapel Hill Rd at Anderson St,35.981954,-78.933386,C,Chapel Hill Rd at Anderson St,40,Medium,5904,Chapel Hill Rd at Anderson St,5904_Chapel_Hill_Rd_at_Anderson_St_2025-09_center_heading-319.jpg,35.981954,-78.933386,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,GoDurham bus stop sign is visible on a grass strip next to a sidewalk.,final_images/5904_Chapel_Hill_Rd_at_Anderson_St_2025-09_center_heading-319.jpg,22.0,Low
5906,Garrett Rd at Eno River Church,35.952282,-78.971116,C,Garrett Rd at Eno River Church,40,Medium,5906,Garrett Rd at Eno River Church,5906_Garrett_Rd_at_Eno_River_Church_2025-01_sw_heading-305.jpg,35.952282,-78.971116,sw,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-1,A GoDurham bus shelter is clearly visible in the southwest view (sw). The shelter is situated on a concrete pad connected to the sidewalk. A public trash can is visible next to the road near the shelter. A street light is also present nearby.,final_images/5906_Garrett_Rd_at_Eno_River_Church_2025-01_sw_heading-305.jpg,22.0,Low
5910,Angier Ave at Ellis Rd,35.97297,-78.8668,C,Angier Ave at Ellis Rd,40,Medium,5910,Angier Ave at Ellis Rd,5910_Angier_Ave_at_Ellis_Rd_2025-09_left_heading-327.jpg,35.97297,-78.8668,left,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,The GoDurham bus stop sign (ID 5910) is clearly visible mounted on a wooden utility pole located in a grass strip between the sidewalk and a driveway.,final_images/5910_Angier_Ave_at_Ellis_Rd_2025-09_left_heading-327.jpg,22.0,Low
5930,Broad St at Sprunt Ave (SB),36.021278,-78.918981,C,Broad St at Sprunt Ave (SB),40,Medium,5930,Broad St at Sprunt Ave (SB),5930_Broad_St_at_Sprunt_Ave_SB_2025-09_w_heading-151.jpg,36.021278,-78.918981,w,Yes,0.75,0.25,0.0,0.25,0.0,0.25,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,"GoDurham bus stop sign is visible on a metal post on the west side of Broad St, next to a parked black Jeep. No shelter, bench, or trash can is present.",final_images/5930_Broad_St_at_Sprunt_Ave_SB_2025-09_w_heading-151.jpg,22.0,Low
5942,Roxboro St at Mallard Ave,35.997705,-78.894992,C,Roxboro St at Mallard Ave,40,Medium,5942,Roxboro St at Mallard Ave,5942_Roxboro_St_at_Mallard_Ave_2025-09_right_heading-159.jpg,35.997705,-78.894992,5942_Roxboro_St_at_Mallard_Ave_2025-09_left_heading-99.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,No,2025-9,The GoDurham bus stop sign for stop 5942 is clearly visible in the left view. It is located next to a concrete sidewalk with an intervening grass strip. A crosswalk is visible on the street nearby.,final_images/5942_Roxboro_St_at_Mallard_Ave_2025-09_right_heading-159.jpg,22.0,Low
5966,Chapel Hill Rd at Vesson Ave,35.983018,-78.930887,C,Chapel Hill Rd at Vesson Ave,40,Medium,5966,Chapel Hill Rd at Vesson Ave,5966_Chapel_Hill_Rd_at_Vesson_Ave_2025-09_center_heading-264.jpg,35.983018,-78.930887,5966_Chapel_Hill_Rd_at_Vesson_Ave_2025-09_center_heading-264.jpg,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Paved,Yes,One_door,No,Yes,2025-09,GoDurham bus stop sign and a public trash can are clearly visible next to the concrete sidewalk.,final_images/5966_Chapel_Hill_Rd_at_Vesson_Ave_2025-09_center_heading-264.jpg,22.0,Low
5982,Duke University Rd at Swift Ave (WB),35.997328,-78.924603,C,Duke University Rd at Swift Ave (WB),40,Medium,5982,Duke University Rd at Swift Ave (WB),5982_Duke_University_Rd_at_Swift_Ave_WB_2025-09_right_heading-31.jpg,35.997328,-78.924603,right,Yes,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-09,The bus stop sign is visible from the back in the right view. The boarding area consists of a concrete sidewalk separated from the curb by a grass strip.,final_images/5982_Duke_University_Rd_at_Swift_Ave_WB_2025-09_right_heading-31.jpg,22.0,Low
5985,Mangum St at Lynch St,36.00739,-78.89373,C,Mangum St at Markham Ave,40,Medium,5985,Mangum St at Lynch St,5985_Mangum_St_at_Lynch_St_2025-04_se_heading-42.jpg,36.00739,-78.89373,se,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-04,"The GoDurham bus stop sign is visible on the southeast corner of Mangum St and Lynch St, shown from the back in the southeast view (se) and south view (s). The stop is located on a concrete sidewalk (paved landing type, concrete stop surface, sidewalk connection Yes, landing pad Two_doors). There is a marked crosswalk across Mangum St and street lighting is present on a nearby utility pole. No shelter, bench, or trash can is present.",final_images/5985_Mangum_St_at_Lynch_St_2025-04_se_heading-42.jpg,22.0,Low
5992,E Club Blvd at Cascadilla St,36.019858,-78.88636,C,E Club Blvd at Cascadilla St,40,Medium,5992,E Club Blvd at Cascadilla St,5992_E_Club_Blvd_at_Cascadilla_St_2025-03_right_heading-208.jpg,36.019858,-78.88636,5992_E_Club_Blvd_at_Cascadilla_St_2025-03_right_heading-208.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,No,2025-03,"The bus stop sign is clearly visible in the right view, located next to a concrete sidewalk. There is a grass strip between the sidewalk and the curb.",final_images/5992_E_Club_Blvd_at_Cascadilla_St_2025-03_right_heading-208.jpg,22.0,Low
6040,Hillsborough Rd at Trent Dr (EB),36.0118817,-78.9304598,C,Hillsborough Rd at Trent Dr (EB),40,Medium,6040,Hillsborough Rd at Trent Dr (EB),6040_Hillsborough_Rd_at_Trent_Dr_EB_2025-03_right_heading-290.jpg,36.0118817,-78.9304598,right,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-03,The GoDurham bus stop sign is clearly visible on a metal post next to the wooden utility pole in the right view. The stop is located on a continuous concrete sidewalk.,final_images/6040_Hillsborough_Rd_at_Trent_Dr_EB_2025-03_right_heading-290.jpg,22.0,Low
6052,Lawson St at Ridgeway Ave,35.973763,-78.887442,C,Lawson St at Ridgeway Ave,40,Medium,6052,Lawson St at Ridgeway Ave,6052_Lawson_St_at_Ridgeway_Ave_2025-09_left_heading-142.jpg,35.973763,-78.887442,left,Yes,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop is clearly visible with a shelter, an integrated bench, two trash cans, and a large concrete landing pad connected to the sidewalk.",final_images/6052_Lawson_St_at_Ridgeway_Ave_2025-09_left_heading-142.jpg,22.0,Low
6058,Lawson St at S Briggs Ave (Ferguson),35.974217,-78.876944,C,Lawson St at S Briggs Ave (Ferguson),40,Medium,6058,Lawson St at S Briggs Ave (Ferguson),6058_Lawson_St_at_S_Briggs_Ave_Ferguson_2025-09_e_heading-294.jpg,35.974217,-78.876944,e,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Paved,Yes,One_door,Yes,Yes,2025-09,"A GoDurham bus stop is clearly visible in the east view. It features a modern bus shelter with an integrated bench, a public trash can, and is situated on a concrete landing pad connected directly to the sidewalk.",final_images/6058_Lawson_St_at_S_Briggs_Ave_Ferguson_2025-09_e_heading-294.jpg,22.0,Low
6069,Chapel Hill St at Gattis St,35.9968369,-78.9168356,C,Chapel Hill St at Carroll St,40,Medium,6069,Chapel Hill St at Gattis St,6069_Chapel_Hill_St_at_Gattis_St_2025-09_sw_heading-229.jpg,35.9968369,-78.9168356,sw,Yes,0.8,0.8,1.0,0.8,1.0,0.8,1.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2025-09,A bus shelter with an integrated bench and an adjacent trash can are clearly visible on the concrete sidewalk in the southwest view.,final_images/6069_Chapel_Hill_St_at_Gattis_St_2025-09_sw_heading-229.jpg,22.0,Low
6086,E Main St at Hyde Park Ave (EB),35.98532,-78.88195,C,E Main St at Hyde Park Ave (EB),40,Medium,6086,E Main St at Hyde Park Ave (EB),6086_E_Main_St_at_Hyde_Park_Ave_EB_2025-09_right_heading-245.jpg,35.98532,-78.88195,right,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"The bus stop is clearly visible in the right view, featuring a GoDurham sign mounted on a solar-powered pole, a black trash can, and a bike rack on a concrete sidewalk.",final_images/6086_E_Main_St_at_Hyde_Park_Ave_EB_2025-09_right_heading-245.jpg,22.0,Low
